"type","name","",""
"antigen","A/Alabama/5/2010|2010-07-13|MK1/C2/SIAT2","4.20701120339609","1.72923376677258"
"antigen","A/Berlin/93/2011|2011-12-07|NVD3/S2","-0.989142820788242","2.16899900787964"
"antigen","A/Bulgaria/182/2012|2012-02-02|C3/SIAT1","-2.11816104256937","1.82074183815988"
"antigen","A/Bulgaria/217/2012|2012-02-09|C3/SIAT1","-2.37714808819852","0.577582027583032"
"antigen","A/Bulgaria/218/2012|2012-02-09|C3/SIAT1","-2.87192128067639","0.697471494597127"
"antigen","A/Bulgaria/280/2012|2012-02-20|C3/SIAT1","0.975827355060484","0.744296286161842"
"antigen","A/Bulgaria/311/2012|2012-02-24|C3/SIAT1","-1.59427315102161","0.261688946585098"
"antigen","A/Bulgaria/312/2012|2012-02-24|C3/SIAT1","-0.998435002223035","0.596366022150717"
"antigen","A/Bulgaria/313/2012|2012-02-24|C3/SIAT1","-1.3754697934147","0.952855550581742"
"antigen","A/Bulgaria/314/2012|2012-02-24|C3/SIAT1","-1.13577824887293","0.966275205184304"
"antigen","A/Finland/190/2011|2011-11-25|Cx/SIAT1","1.44694907598132","2.48727647770511"
"antigen","A/Hong Kong/3969/2011|2011-05-19|MDCK2/SIAT4","2.34270241074995","3.36978956819255"
"antigen","A/Iowa/19/2010|2010-12-30|E3/E1","-0.250010046699563","3.96180025530789"
"antigen","A/Norway/1789/2011|2011-08-02|Cx/SIAT1","1.59161568533169","2.6687368794593"
"antigen","A/Novosibirsk/6/2012|2012-03-25|C1/SIAT1","1.38633713547455","2.58391386473623"
"antigen","A/Novosibirsk/8/2012|2012-03-25|C1/SIAT1","1.12084561888459","1.81928259452171"
"antigen","A/Omsk/1/2012|2012-03-25|C1/SIAT1","2.26777552357659","1.56447859335703"
"antigen","A/Perth/16/2009|2009-07-04|E3/E2","3.54360186474329","2.92842409966929"
"antigen","A/Petrozavodsk/1/2012|2012-02-27|C3/SIAT1","-1.73339137039257","0.663825803403728"
"antigen","A/Slovenia/1049/2012|2012-04-02|Mx/SIAT1","1.63298698852672","1.42737291479809"
"antigen","A/Slovenia/402/2012|2012-02-20|Mx/SIAT1","-1.53517774070896","0.249962946459194"
"antigen","A/Slovenia/435/2012|2012-02-20|Mx/SIAT1","-0.23899259739615","0.0671970742088756"
"antigen","A/Slovenia/459/2012|2012-02-20|Mx/SIAT1","-0.51897616950304","1.64378380857353"
"antigen","A/Slovenia/566/2012|2012-02-27|Mx/SIAT1","-1.35526280217414","-0.0347656400426811"
"antigen","A/Slovenia/599/2012|2012-02-27|Mx/SIAT1","-0.595149664345347","1.44376779771306"
"antigen","A/Slovenia/637/2012|2012-03-05|Mx/SIAT1","-0.942735454653767","1.89092963065046"
"antigen","A/Slovenia/815/2012|2012-03-12|Mx/SIAT1","-0.461510789424241","0.0837673337327238"
"antigen","A/Slovenia/879/2012|2012-03-19|Mx/SIAT1","-0.361826889432823","1.39866628544438"
"antigen","A/St Petersburg/10/2012|2012-03-25|C2/SIAT1","-1.4425742805871","-0.0049031704135967"
"antigen","A/St Petersburg/2/2012|2012-02-27|C3/SIAT1","-2.37714826191047","0.57758215329242"
"antigen","A/St Petersburg/4/2012|2012-03-25|C2/SIAT1","1.16749328434744","0.170181280648463"
"antigen","A/St Petersburg/8/2012|2012-03-25|C2/SIAT1","1.88321744966295","1.49119394192111"
"antigen","A/Stockholm/18/2011|2011-03-28|MDCK2/SIAT3","2.81175151052566","0.820760308152012"
"antigen","A/Victoria/208/2009|2009-06-02|E3/E1","-0.125584203532029","4.03024224030194"
"antigen","A/Victoria/361/2011|2011-10-24|E3/E1","0.163688409203097","5.4444562525687"
"antigen","A/Athens/112/2012|2012-02-01|SIAT7","1.26505820501457","0.442055017752792"
"antigen","A/Belgrade/648/2013|2013-02-05|C2/SIAT2","1.61174490000589","-1.36175064153051"
"antigen","A/Belgrade/649/2013|2013-02-05|C2/SIAT3","1.4758240562616","-0.891518900093192"
"antigen","A/Belgrade/650/2013|2013-02-05|C2/SIAT3","1.57460027840145","-0.546853562796499"
"antigen","A/Berlin/93/2011|2011-12-07|NVD3/SIAT6","2.36150070360145","1.23577527664962"
"antigen","A/Dnipropetrovsk/257/2013|2013-03-01|MDCK1/SIAT2","1.33632539065736","-0.440406374963112"
"antigen","A/Dnipropetrovsk/361/2013|2013-03-06|MDCK1/SIAT1","2.16329360878432","-0.202259865744832"
"antigen","A/Dnipropetrovsk/364/2013|2013-03-15|MDCK1/SIAT1","2.66518880377946","0.244451414920175"
"antigen","A/Dnipropetrovsk/369/2013|2013-03-22|MDCK1/SIAT1","2.17340144419721","0.0344864157679523"
"antigen","A/Dnipropetrovsk/390/2013|2013-03-15|MDCK1/SIAT1","2.0230728247066","0.15749686748926"
"antigen","A/Hawaii/22/2012|2012-07-09|E4/E1","-0.137389047153762","1.92464838593695"
"antigen","A/Iceland/14/2013|2013-01-10|MDCK1/SIAT1","2.02307282523345","0.157496867344297"
"antigen","A/Iceland/27/2012|2012-11-20|MDCK2/SIAT1","2.8810239273359","0.500381927072037"
"antigen","A/Iceland/30/2013|2013-01-28|MDCKx/SIAT1","2.65558468537685","-0.63893941983872"
"antigen","A/Iowa/19/2010|2010-12-30|E3/E2","0.564738887983115","2.00644077346334"
"antigen","A/Kmelnitsk/477/2013|2013-03-25|MDCK1/SIAT1","2.00337446156242","1.2761180782637"
"antigen","A/Milano/28/2013|2013-02-19|MDCK1/SIAT3","2.62440660824655","-0.426714330439445"
"antigen","A/Moldova/235/2013|2013-02-21|MDCK2/SIAT3","1.38392514894778","-0.924889754160327"
"antigen","A/Odessa/175/2013|2013-01-09|MDCK2/SIAT1","2.2048456094463","0.438503338447479"
"antigen","A/Parma/27/2013|2013-01-25|MDCK2/SIAT2","1.15469765242389","-0.606695414780545"
"antigen","A/Perugia/14/2013|2013-01-27|MDCK2/SIAT2","1.37610966568966","-0.628484083149421"
"antigen","A/Stockholm/18/2011|2011-03-28|SIAT5","2.71779438854396","0.299993906818279"
"antigen","A/Texas/50/2012|2012-04-15|E5/E1","0.746621012054938","2.14932700676909"
"antigen","A/Trieste/12/2013|2013-01-28|SIAT2","1.07137495197509","-0.532770789839002"
"antigen","A/Ukraine/181/2013|2013-01-21|MDCK1/SIAT1","3.19247753432344","0.977327034343489"
"antigen","A/Ukraine/211/2013|2013-02-20|SIAT1/SIAT2","1.28547423118514","-0.561223748836489"
"antigen","A/Ukraine/263/2013|2013-03-11|SIAT1/SIAT2","1.19693403624958","-0.889410875375579"
"antigen","A/Ukraine/275/2013|2013-03-08|SIAT1/SIAT2","1.19693402673039","-0.889410877400443"
"antigen","A/Ukraine/466/2013|2013-04-18|MDCK1/SIAT2","1.29451844760644","0.477761993212573"
