"type","name","",""
"antigen","A/Abu Dhabi/240/2018|2018-01-01|E6/E1","3.33937037819436","2.44858968396468"
"antigen","A/Bourgogne/074/2019|2019-01-02|SIAT1","-1.06657277095578","-2.09383840757327"
"antigen","A/Bretagne/1413/2017|2017-10-09|MDCK1/SIAT4","-0.451680235742327","1.57959627943247"
"antigen","A/Centre/013/2019|2019-01-02|SIAT1","1.88698280014485","-1.04962145637267"
"antigen","A/Constanta/239165/2018|2018-12-07|SIAT1/SIAT2","3.26887791285247","-1.6359076117659"
"antigen","A/England/3/2019|2019-01-07|MDCK1/SIAT1","-0.940957549658262","-1.06723210305158"
"antigen","A/England/538/2018|2018-02-26|MDCK1/SIAT3","-1.73657271296585","-1.03124250723995"
"antigen","A/England/630/2018|2018-11-23|SIAT1/SIAT1","0.22560397781162","-0.116922737509795"
"antigen","A/England/646/2018|2018-11-28|SIAT2/SIAT1","2.97881829000076","-1.29564051835198"
"antigen","A/England/754/2018|2018-12-13|MDCK1/SIAT1","-4.8451938972723","-1.14192199413479"
"antigen","A/Ghana/758/2018|2018-10-29|SIAT1","1.11470103155793","-1.64816943604816"
"antigen","A/Haute Normandie/085/2019|2019-01-07|SIAT1","-1.18567540296288","-2.33206042127853"
"antigen","A/Hong Kong/2946/2018|2018-11-27|MDCK1/SIAT1","-0.214389518135101","-0.986173279356738"
"antigen","A/Hong Kong/5738/2014|2014-04-30|MDCK1/MDCK2/SIAT2","0.0331556675729679","0.171333995859897"
"antigen","A/Iasi/239836/2019|2019-01-09|SIAT1","1.2145361134716","-0.511514962985775"
"antigen","A/Netherlands/10260/2018|2018-02-15|E5/E1","2.49627064090801","1.6894361681609"
"antigen","A/Nord Pas de Calais/054/2019|2019-01-07|SIAT1","1.89517720104446","-1.06486139905667"
"antigen","A/Nord Pas de Calais/2726/2018|2018-12-26|SIAT1","1.00090988790558","-1.66399795507313"
"antigen","A/Palermo/327/2018|2018-11-28|SIAT3/SIAT1","-0.260957634745054","1.09344534595157"
"antigen","A/Paris/105/2019|2019-01-08|SIAT1","3.00572992215912","-1.50979508185988"
"antigen","A/Parma/174/2018|2018-11-22|SIAT1/SIAT1","1.55606615212765","-0.853013553836905"
"antigen","A/Parma/177/2018|2018-11-20|SIAT2/SIAT2","0.927365108665195","0.146496194278568"
"antigen","A/Parma/179/2018|2018-11-22|SIAT1/SIAT1","1.422399731005","-0.772341367053597"
"antigen","A/Parma/180/2018|2018-11-21|SIAT1/SIAT2","1.50739073690578","-0.982238502357472"
"antigen","A/Pays de Loire/040/2019|2019-01-04|SIAT1","1.54850178217431","-0.684287498040108"
"antigen","A/Singapore/INFIMH-16-0019/2016|2016-04-14|E5/E2","-0.221139724481269","1.75063161191091"
"antigen","A/Stockholm/6/2014|2014-02-06|SIAT1/SIAT3","-0.285339232087473","-0.293068702817324"
"antigen","A/Switzerland/8060/2017|2017-12-12|E7/E1","-0.701405022902719","2.37448333417962"
"antigen","A/Bosnia and Herzegovia/119G/2019|2019-01-17|SIAT1/SIAT1","1.0533367255444","-0.790637028566635"
"antigen","A/Bretagne/1413/2017|2017-10-09|MDCK1/SIAT5","-0.599137029307128","1.59838797386217"
"antigen","A/England/102/2019|2019-02-12|SIAT2/SIAT1","0.913881535345662","-0.512877563899452"
"antigen","A/England/138/2019|2019-01-28|SIAT3/SIAT1","-0.652242787830579","-1.15645849829793"
"antigen","A/England/154/2019|2019-02-07|SIAT2/SIAT1","-1.49700087819886","-0.875785393688245"
