"type","name","",""
"antigen","A/Acores/SU43/2012|2012-11-06|SIAT2","0.625307299463369","0.956279113725476"
"antigen","A/Alabama/5/2010|2010-07-13|MK1/C2/SIAT3","-1.74266733103946","1.70994336054152"
"antigen","A/Athens/112/2012|2012-02-01|SIAT7","0.947408805852698","1.16975927987089"
"antigen","A/Belgium/G0044 /2013|2013-01-07|SIAT2","-0.425093081197187","0.626151635129614"
"antigen","A/Belgium/G1010/2012|2012-12-24|SIAT2","-0.276182111149326","0.48827719661657"
"antigen","A/Belgium/S0304/2012|2012-12-21|SIAT2","1.02020647725093","-0.222005086735468"
"antigen","A/Belgium/S0325/2012|2012-12-26|SIAT2","-0.438838214413296","1.38998799574537"
"antigen","A/Berlin/93/2011|2011-12-07|NVD3/SIAT3","0.947408833770783","1.16975930655396"
"antigen","A/Delaware/15/2012|2012-11-12|C2/SIAT1","-0.404289715805931","0.89624272344217"
"antigen","A/Hawaii/22/2012|2012-07-09|E4/E1","2.93269784057489","0.288872019393321"
"antigen","A/Iowa/19/2010|2010-12-30|E3/E2","2.20413849044734","0.311361283510732"
"antigen","A/Ireland/00462/2012|2012-12-20|MDCK1/SIAT1","0.553776269349297","1.44932352486417"
"antigen","A/Latvia/1-32593/2013|2013-01-06|MDCK1/SIAT1","0.226975254940242","1.36797222769385"
"antigen","A/Latvia/1-37023/2013|2013-01-13|MDCK1/SIAT1","0.180574065584442","1.14262218453109"
"antigen","A/Lisboa/SU15/2012|2013-01-04|SIAT2","-0.743561578404591","0.261648703862115"
"antigen","A/Lyon/2496/2012|2012-11-19|MDCK2/SIAT3","-0.205831955860328","1.0568993976004"
"antigen","A/Madeira/MS3/2012|2013-01-07|SIAT2","-0.616058298947134","0.867826056314426"
"antigen","A/Maryland/02/2012(IVR-166)|2012-01-18|E5/D6/E1","2.5907648869284","1.58023115589155"
"antigen","A/Norway/2102/2012|2012-10-15|SIAT1/SIAT1","-0.0942565059507114","0.67695923241338"
"antigen","A/Norway/2103/2012|2012-10-22|SIAT1/SIAT1","-0.0942565098660342","0.676959224277457"
"antigen","A/Norway/2423/2012|2012-11-26|MDCK1/SIAT1","0.146129738852562","0.920258078075353"
"antigen","A/Paris/1651/2012|2012-10-29|MDCK2/SIAT2","0.131846987712769","1.06869119536715"
"antigen","A/Perth/16/2009|2009-07-04|E3/E2","0.768906352358267","1.92417900855316"
"antigen","A/Singapore/22/2012|2012-06-06|E4/E1","2.89200339185529","1.02307269733866"
"antigen","A/South Carolina/16/2012|2012-11-07|MDCK1/C1/SIAT1","0.689323756945374","1.31584026525124"
"antigen","A/Stockholm/18/2011|2011-03-28|SIAT4","-0.100549195442997","0.150981456392477"
"antigen","A/Switzerland/7587197/2012|2012-12-14|SIAT2","-1.69838626874352","1.39236801275844"
"antigen","A/Sydney/195/2012|2012-08-06|E4/E1","2.92026227720721","-0.650951231962116"
"antigen","A/Texas/50/2012|2012-04-15|E5/E1","2.63769582008148","-0.15895632607753"
"antigen","A/Ukraine/5496/2012|2012-04-19|C1/SIAT2","-0.542299118017977","-0.110573593223801"
"antigen","A/Ukraine/5498/2012|2012-04-19|C1/SIAT2","-0.0676637948271485","1.11919756090573"
"antigen","A/Ukraine/5501/2012|2012-04-12|C1/SIAT1","0.248992531479392","-0.0202771363450665"
"antigen","A/Ukraine/5502/2012|2012-04-10|C1/SIAT1","0.352405179882208","2.26230093115387"
"antigen","A/Ukraine/5503/2012|2012-04-09|C1/SIAT1","0.390323958588439","0.614414386190436"
"antigen","A/Ukraine/5504/2012|2012-04-02|C1/SIAT1","0.90793241269179","0.848282191575765"
"antigen","A/Ukraine/5506/2012|2012-04-09|C1/SIAT1","-0.155502388203473","0.957445299540152"
"antigen","A/Ukraine/5507/2012|2012-04-10|C1/SIAT1","0.88809716714979","0.825912646282328"
"antigen","A/Ukraine/5508/2012|2012-04-10|C1/SIAT1","-0.0470475999731314","1.88881219613311"
"antigen","A/Ukraine/5509/2012|2012-04-13|C1/SIAT1","0.358808091208425","2.02241663987716"
"antigen","A/Ukraine/5510/2012|2012-04-16|C1/SIAT1","1.13916515366855","1.90569522921858"
"antigen","A/Ukraine/5511/2012|2012-07-22|C1/SIAT1","0.498248914363742","0.602386156866893"
"antigen","A/Ukraine/5512/2012|2012-04-04|C1/SIAT1","0.803188751249891","1.01838417259843"
"antigen","A/Ukraine/5513/2012|2012-04-03|C1/SIAT1","1.47205389996705","0.342038663701244"
"antigen","A/Ukraine/5515/2012|2012-03-04|C1/SIAT1","0.358808081990228","2.02241663197721"
"antigen","A/Victoria/208/2009|2009-06-02|E3/E2","2.75139523903823","-0.531507028872863"
"antigen","A/Victoria/361/2011|2011-10-24|E3/E2","3.38506220442181","1.26501833223009"
"antigen","A/Victoria/361/2011|2011-10-24|MDCK2/SIAT2","0.947408829736351","1.16975930320951"
"antigen","A/Yamaguchi/30/2012|2012-10-10|MDCK3/SIAT2","-1.09155014671676","2.22001339870129"
"antigen","A/ Bursa/250/2011|2011-12-29|C1/SIAT1","-0.448134255417382","0.0646994011590279"
"antigen","A/Alabama/5/2010|2010-07-13|MK1/C2/SIAT1","-0.187135743355983","2.01036640251629"
"antigen","A/Antalya/204/2011|2011-12-19|C1/SIAT1","-0.892818317695259","-2.02050735461004"
"antigen","A/Austria/653679/2012|2012-01-01|SIAT2/SIAT1","-0.226722322948673","2.40704774653886"
"antigen","A/Austria/654044/2012|2012-01-03|C2/SIAT1","-0.589594991110766","2.55317834233512"
"antigen","A/Austria/654591/2012|2012-01-09|C1/SIAT1","1.05906298224007","0.244439485203386"
"antigen","A/Austria/655242/2012|2012-01-11|C1/SIAT1","0.182845980623762","0.475749810522995"
"antigen","A/Baden-Württemberg/3/2012|2012-01-13|C2/SIAT1","-0.227492790520875","1.04447513156149"
"antigen","A/Berlin/4/2012|2012-01-13|C2/SIAT1","0.675817158564252","1.10743036367559"
"antigen","A/Berlin/5/2012|2012-01-16|C2/SIAT1","-0.448134254439368","0.0646994030931907"
"antigen","A/Berlin/6/2012|2012-01-09|C3/SIAT1","0.797585813964758","-0.0333180427039467"
"antigen","A/Berlin/7/2012|2012-01-16|C2/SIAT1","-0.520389505900851","-0.53464261016905"
"antigen","A/Berlin/8/2012|2012-01-17|C2/SIAT1","-0.246245544425494","0.842157582428641"
"antigen","A/Brandenburg/1/2012|2012-01-16|C2/SIAT1","1.03757777046125","0.051670970362168"
"antigen","A/Bursa/108/2011|2011-11-22|C1/SIAT1","-0.130450886826717","2.06063287117477"
"antigen","A/Denmark/87/2011|2011-09-04|SIAT1/SIAT1","-0.731552167130426","0.250691519356938"
"antigen","A/Denmark/90/2011|2011-11-28|MDCK1/SIAT1","-0.743811412100315","-0.509709008628525"
"antigen","A/England/12/2012|2012-01-10|SIAT1/SIAT1","0.457604505453021","0.618519970925593"
"antigen","A/England/20/2012|2012-01-17|SIAT1/SIAT1","-1.64758172251277","-0.503483062126747"
"antigen","A/England/21/2012|2012-01-16|SIAT1/SIAT1","-2.3707734485215","-2.56406154910018"
"antigen","A/England/259/2011|2011-11-16|Cx/SIAT1","-0.440511342224612","-1.41778912351495"
"antigen","A/Finland/190/2011|2011-11-25|Cx/SIAT1","-0.043946464052452","0.545969686234088"
"antigen","A/Hamburg/1/2012|2012-01-09|C2/SIAT1","1.66077423874594","1.67385390565984"
"antigen","A/Hiroshima-C/53/2011|2011-10-29|MDCK1+2/SIAT1","0.290273586576251","0.768002614894433"
"antigen","A/Hong Kong/3969/2011|2011-05-19|MDCK2/SIAT4","0.248788463951001","-0.672131062249204"
"antigen","A/Iowa/19/2010|2010-12-30|E3/E1","2.34091395402578","-1.06523883287704"
"antigen","A/Ireland/11M92698/2011|2011-12-20|SIAT2","-0.941360120857258","-3.27122487126088"
"antigen","A/Ireland/11M92761/2011_1|2011-12-21|SIAT2","-0.996307127913663","-3.588735637047"
"antigen","A/Ireland/11M92761/2011_2|2011-12-21|SIAT2","-0.522463974231398","-3.4581458543122"
"antigen","A/Ireland/11M92922/2011|2011-12-22|SIAT1/SIAT2","-0.602319591499089","-3.36643254673994"
