"type","name","",""
"antigen","A/Alabama/5/2010|2010-07-13|MK1/C2/SIAT2","0.778250285871066","-2.25601068547057"
"antigen","A/Athens/GR112/2012|2012-02-01|SIAT4","2.13653831297432","-0.77136943066908"
"antigen","A/Berlin/93/2011|2011-12-07|NVD3/S2","2.69868465897865","-0.517405607314706"
"antigen","A/Denmark/38/2012|2012-03-05|SIAT2","2.65520183689793","0.0227196889117064"
"antigen","A/Georgia/161/2012|2012-02-08|SIAT2","-1.01927528599865","0.851279975516104"
"antigen","A/Georgia/215/2012|2012-02-23|SIAT2","2.71720524245215","-1.36709375275511"
"antigen","A/Georgia/255/2012|2012-02-22|SIAT2","2.71720524314809","-1.3670937524679"
"antigen","A/Georgia/370/2012|2012-03-06|SIAT2","-1.04713850129186","0.678096986297652"
"antigen","A/Georgia/512/2012|2012-03-23|SIAT2","-0.18221659335745","1.32637736215685"
"antigen","A/Georgia/554/2012|2012-03-27|SIAT2","-0.531729639527761","1.03238565824548"
"antigen","A/Georgia/579/2012|2012-04-04|SIAT2","-0.53172949741819","1.03238539440747"
"antigen","A/Gomel/1613/2012|2012-03-14|MDCK2/SIAT1","-1.9566833003998","0.956463760830056"
"antigen","A/Gomel/1692/2012|2012-03-27|MDCK2/SIAT3","0.963919493565131","-1.9576369432267"
"antigen","A/Hong Kong/3969/2011|2011-05-19|MDCK2/SIAT4","-0.248894499014504","0.303484689439361"
"antigen","A/Iceland/10/2012|2012-02-08|MDCK2/SIAT1","2.27448726094261","-1.77185852235722"
"antigen","A/Iceland/11/2012|2012-02-08|MDCK3/SIAT1","-1.71078135519984","-1.78638045349571"
"antigen","A/Iceland/12/2012|2012-02-09|MDCK2/SIAT1","-0.59551524829306","-0.746433265632271"
"antigen","A/Iceland/13/2012|2012-02-09|MDCK2/SIAT1","-0.0632670843074307","-1.31087165742196"
"antigen","A/Iceland/14/2012|2012-02-12|MDCK2/SIAT1","-0.210965954120318","-1.68736886337996"
"antigen","A/Iceland/15/2012|2012-02-13|MDCK1/SIAT1","-0.950268452083326","-1.36008844587982"
"antigen","A/Iceland/16/2012|2012-02-13|MDCK2/SIAT1","-1.74002444155663","-0.129113458339678"
"antigen","A/Iceland/17/2012|2012-02-17|MDCK2/SIAT1","3.24217945166281","0.825350574443713"
"antigen","A/Iceland/18/2012|2012-02-23|MDCK3/SIAT1","2.39862310524642","-2.77038008660661"
"antigen","A/Iceland/19/2012|2012-02-24|MDCK2/SIAT1","2.25587056866956","-1.97834646326169"
"antigen","A/Iceland/20/2012|2012-02-27|MDCK2/SIAT1","3.65301088104358","-0.959828507397584"
"antigen","A/Iceland/21/2012|2012-03-02|MDCK2/SIAT1","1.97763219081671","-1.09875464472279"
"antigen","A/Iceland/23/2012|2012-03-27|MDCK3/SIAT1","3.72979312014419","-1.26603685663229"
"antigen","A/Iceland/24/2012|2012-04-14|MDCK2/SIAT1","1.65558624054469","-4.12265145269353"
"antigen","A/Iowa/19/2010|2010-12-30|E3/E1","1.59542555406645","2.27260639322933"
"antigen","A/Lisboa/23/2012|2012-02-07|SIAT1/SIAT1","-2.83029152185373","1.45192032381973"
"antigen","A/Lisboa/38/2012|2012-03-15|SIAT1/SIAT1","-1.67796579485601","-0.537240686037005"
"antigen","A/Lisboa/58/2012|2012-03-20|SIAT1/SIAT1","-2.28415274872123","0.190207961188292"
"antigen","A/Lisboa/59/2012|2012-03-27|SIAT1/SIAT1","-2.2841527064273","0.190207876390053"
"antigen","A/Lisboa/61/2012|2012-03-05|SIAT1/SIAT1","-1.38663611889194","0.67166392059729"
"antigen","A/Milano/136/2012|2012-02-06|SIAT1/SIAT1","-1.31425507722963","-0.343449019732199"
"antigen","A/Minsk/1574/2012|2012-03-12|MDCK2/SIAT1","3.25129395713621","0.00578232285998317"
"antigen","A/Minsk/1737/2012|2012-03-28|MDCK2/SIAT1","-0.841414082108637","0.0431422641870785"
"antigen","A/Molodechno/1598/2012|2012-03-19|MDCK2/SIAT1","2.98486560463267","-0.463195072658712"
"antigen","A/Montenegro/158/2012|2012-03-13|SIAT3","0.59035795115463","1.6994973990747"
"antigen","A/Montenegro/190/2012|2012-03-16|SIAT2","3.91199297020413","-0.523172150079089"
"antigen","A/Montenegro/269/2012|2012-03-24|SIAT2","-1.07802390900236","-0.302437487298844"
