"type","name","",""
"antigen","A/Alabama/5/2010|2010-07-13|MK1/C2/SIAT2","-2.64256286302287","-1.43265774302441"
"antigen","A/Almaty/2944/2013|2013-01-24|SIAT3","-0.0637122374824939","1.742146135898"
"antigen","A/Almaty/2946/2013|2013-01-25|SIAT3","-0.0637122280753531","1.74214614110943"
"antigen","A/Almaty/2952/2013|2013-01-27|SIAT3","0.519083214364966","1.49674864286407"
"antigen","A/Almaty/2955/2013|2013-01-27|SIAT3","0.382730367416217","1.54188926667968"
"antigen","A/Almaty/2956/2013|2013-01-27|SIAT3","-0.351065862477404","0.793719827035914"
"antigen","A/Almaty/2958/2013|2013-01-27|SIAT3","-0.154898485092408","1.47955571045843"
"antigen","A/Athens/112/2012|2012-02-01|SIAT7","-0.459249112445327","-0.20352339078064"
"antigen","A/Berlin/93/2011|2011-12-07|NVD3/SIAT6","-0.66124143038612","-0.651630053757382"
"antigen","A/Hawaii/22/2012|2012-07-09|E4/E1","2.90168767512283","-1.43958192196135"
"antigen","A/Iowa/19/2010|2010-12-30|E3/E2","1.10770489633276","-2.47861452608546"
"antigen","A/Kaliningrad/1/2013|2013-03-12|C1/SIAT1","-0.225386817665786","-0.224244893673142"
"antigen","A/Novosibirsk/32/2013|2013-04-03|C1/SIAT1","-0.211217198125702","0.894777790985667"
"antigen","A/Perth/16/2009|2009-07-04|E3/E2","-1.65604662968696","-2.80329547001278"
"antigen","A/Plzen/17/2013|2013-01-03|MDCK4/SIAT1","-0.357117275182251","1.46472789453045"
"antigen","A/Plzen/22/2013|2013-01-10|MDCK4/SIAT1","-0.932007570464765","-1.24515438992988"
"antigen","A/Ramallah/84/2013|2013-01-26|SIAT3","0.531949584133845","1.31137955810176"
"antigen","A/Samara/73/2013|2013-03-12|C1/SIAT1","0.132845317596071","-0.00853100110509729"
"antigen","A/Skopje/DZ K 33/2013|2013-01-21|SIAT3","-1.02606580577044","0.552001195280091"
"antigen","A/Slovenia/218/2013|2013-01-17|MDCK1/SIAT1","0.610032530582944","1.53168917211539"
"antigen","A/Slovenia/388/2013|2013-01-25|MDCKx/SIAT1","-0.545283940206991","0.380380132929155"
"antigen","A/Slovenia/466/2013|2013-01-30|MDCKx/SIAT1","-0.21121726877502","0.894777739042434"
"antigen","A/Slovenia/549/2013|2013-02-04|MDCK1/SIAT1","-0.51647615329098","0.778786581464401"
"antigen","A/Slovenia/709/2013|2013-02-12|MDCK1/SIAT1","1.97885188651531","-0.573325035022094"
"antigen","A/Slovenia/741/2013|2013-02-14|MDCKx/SIAT1","1.51348078819383","0.824035280740473"
"antigen","A/Slovenia/760/2013|2013-02-15|MDCKx/SIAT1","1.34596850462348","0.983526052416395"
"antigen","A/Spain/13831/2012|2012-02-16|SIAT3","-0.409343353239853","-0.602972428206079"
"antigen","A/Spain/13916/2012|2012-02-17|SIAT3","-1.1272691693141","-0.347482811776458"
"antigen","A/Spain/14701/2012|2012-02-21|SIAT3","-1.00104362258432","0.305475929408018"
"antigen","A/Spain/14758/2012|2012-02-21|SIAT3","-0.945216210501284","-0.408236653055149"
"antigen","A/Spain/18719/2013|2013-03-03|SIAT4","0.0902870632052762","0.317118454500287"
"antigen","A/Spain/20322/2012|2012-03-10|SIAT3","-0.440224302377786","-0.327934135212247"
"antigen","A/Spain/23634/2012|2012-03-22|SIAT3","-0.00257683138068418","-0.392934250001657"
"antigen","A/St. Petersburg/106/2013|2013-03-12|C1/SIAT1","0.45998654805965","0.868668176793337"
"antigen","A/St. Petersburg/125/2013|2013-03-12|C1/SIAT1","0.610032546267823","1.53168917752204"
"antigen","A/St. Petersburg/170/2013|2013-03-20|C2/SIAT1","0.961408407842437","2.66367969538057"
"antigen","A/St. Petersburg/69/2013|2013-03-12|C2/SIAT1","1.04032435494635","1.38173810294485"
"antigen","A/St. Petersburg/86/2013|2013-03-13|C2/SIAT1","-0.377978170299936","0.772689661549092"
"antigen","A/Stockholm/18/2011|2011-03-28|SIAT5","0.238655703631837","1.38329105381032"
"antigen","A/Texas/50/2012|2012-04-15|E5/E1","1.48265656412857","-2.02268461659195"
"antigen","A/Tulkarem/83/2013|2013-01-08|SIAT3","-0.357117286685904","1.46472788713829"
"antigen","A/Valladolid/118/2013|2013-04-02|SIAT3","-0.868013657970544","0.5851738233475"
"antigen","A/Valladolid/98/2013|2013-03-18|SIAT3","-0.149230126112958","0.24536040155682"
"antigen","A/Victoria/208/2009|2009-06-02|E3/E2","1.91268837306588","-2.28282455622325"
"antigen","A/Victoria/361/2011|2011-10-24|E3/E2","3.03454744558627","-3.72489555535971"
"antigen","A/Victoria/361/2011|2011-10-24|MDCK2/SIAT3","-0.661241406445721","-0.651630012711021"
"antigen","A/Zamora/10/2012|2012-01-19|SIAT3","-0.251176212312218","1.20517676403822"
"antigen","A/Zamora/87/2012|2012-04-03|SIAT3","0.00953463584600894","1.25456538254723"
"antigen","A/Athens/GR112/2012|2012-02-01|SIAT4","-0.0927257596980248","-0.361373759197936"
"antigen","A/Berlin/93/2011|2011-12-07|NVD3/S2","-1.0038667491111","-2.4736316199108"
"antigen","A/Bourgogne/850/2012|2012-03-01|MDCK2/SIAT1","-1.27737300239269","-1.39261199577192"
"antigen","A/Caen/900/2012|2012-03-01|MDCK2/SIAT1","-1.22973020183568","-2.54149403170066"
"antigen","A/Centre/848/2012|2012-03-01|MDCK2/SIAT1","-1.42211288151338","-1.21394277618667"
"antigen","A/Centre/929/2012|2012-03-07|MDCK2/SIAT1","-1.12599328574522","-1.87830368568206"
"antigen","A/Georgia/301/2012|2012-02-21|*","-0.762585288605847","0.00625799378937729"
"antigen","A/Ghana/FS0677/2012|2012-05-28|C2/SIAT3","-1.77762725391967","0.71257300802302"
"antigen","A/Guyane/1296/2012 (A/Guadeloupe/44/2012)|2012-03-08|MDCK2/SIAT1","-1.42211289174445","-1.21394279884239"
"antigen","A/Guyane/1297/2012 (A/Guadeloupe/45/2012)|2012-03-08|MDCK2/SIAT1","-1.62668293143529","-0.947781471155532"
"antigen","A/Hong Kong/3969/2011|2011-05-19|MDCK2/SIAT4","-1.26749028288954","-1.66730207328208"
"antigen","A/Hong Kong/8117/2012|2012-06-26|MDCK2/SIAT1","-0.644725084076367","0.239587285981801"
"antigen","A/Hong Kong/8119/2012|2012-06-26|MDCK2/SIAT1","-1.23703534134094","-0.686790552942005"
"antigen","A/Hong Kong/8150/2012|2012-06-27|MDCK2/SIAT1","-0.308518988459906","0.234273050843862"
"antigen","A/Hong Kong/8152/2012|2012-06-26|MDCK2/MDCK1","-0.798148409182517","0.247005819599365"
"antigen","A/Madagascar/03233/2012|2012-05-11|MDCK1/SIAT1","-0.880227793151784","-3.03909155431674"
"antigen","A/Madagascar/03243/2012|2012-05-07|SIAT3","-1.77762772794053","0.712572519682712"
"antigen","A/Madagascar/03281/2012|2012-05-14|SIAT2","-1.55231523873628","-1.92467108890956"
"antigen","A/Madagascar/03294/2012|2012-05-16|MDCK2/SIAT1","-0.225400975632792","-1.04612244125156"
"antigen","A/Madagascar/03396/2012|2012-05-21|MDCK2/SIAT1","-0.644725113953659","0.23958726093765"
"antigen","A/Madagascar/03401/2012|2012-05-22|MDCK2/SIAT1","-0.495146544434756","-0.0314377616750826"
"antigen","A/Madagascar/03408/2012|2012-05-22|MDCK2/SIAT1","-0.948339235162608","-0.172018609912627"
"antigen","A/Madagascar/03449/2012|2012-05-29|SIAT3","-0.911283897779048","-1.1229249122866"
"antigen","A/Madagascar/03487/2012|2012-05-31|MDCK2/SIAT1","-0.87078820119715","0.318484381974542"
"antigen","A/Madagascar/03535/2012|2012-06-06|SIAT2","-1.78251407519537","-2.03411289998243"
"antigen","A/Madagascar/03536/2012|2012-06-04|MDCK1/SIAT1","-0.00589104522764136","-1.61489763145981"
"antigen","A/Paris/919/2012|2012-03-06|MDCK2/SIAT1","-1.62668297070488","-0.947781547021228"
"antigen","A/Paris/972/2012|2012-03-08|MDCK2/SIAT1","-1.6996176841503","1.39823101754766"
"antigen","A/Pays de Loire/882/2012|2012-03-02|MDCK1/SIAT1","-1.45616707096432","-1.97110689862596"
"antigen","A/Stockholm/18/2011|2011-03-28|MDCK2/SIAT6","-1.82132092376359","-0.670608976279369"
"antigen","A/Victoria/208/2009|2009-06-02|E3/E1","1.60723557618034","-2.65460690446328"
"antigen","A/Victoria/361/2011|2011-10-24|M2/S2","-0.706700853622893","-0.9977245484243"
"sera","A/Alabama/5/2010|*|F27/10","1.33056166000624","-3.31609342814727"
"sera","A/Athens/112/2012|*|F16/12","1.41575382992861","-1.28758767230868"
"sera","A/Berlin/93/2011 T/C|*|F11/12","2.12257598397491","-2.06329355753909"
"sera","A/Hawaii/22/2012|*|F37/12","3.6468417737472","-1.65214644399514"
"sera","A/Iowa/19/2010|*|F15/11","1.70080760227515","-3.84912237126505"
"sera","A/Perth/16/2009|*|F35/11","1.5137089245151","-3.01914184172148"
"sera","A/Stockholm/18/2011|*|F28/11","1.15642115461249","-1.56081464432191"
"sera","A/Texas/50/2012|Egg|F36/12","1.91275720203997","-1.56767638479019"
"sera","A/Victoria/208/2009|*|F7/10","3.14469491834883","-2.89039535106398"
"sera","A/Victoria/361/2011 T/C|*|F11/13","1.89700549250714","-1.61801487944297"
"sera","A/Victoria/361/2011|Egg|F35/12","2.61500768367301","-2.70447670349386"
"sera","A/Athens/GR112/2012|*|F16/12","0.586782360923217","-2.44454029826302"
"sera","A/Hong Kong/3969/2011|*|F27/11","0.958928375948595","-2.50823955589296"
"sera","A/Victoria/361/2011 T/C|*|F15/12","1.32679177899113","-2.09155276403494"
"sera","A/Victoria/361/2011|Egg|F05/12","3.2039827778863","-3.0341022792413"
