"type","name","",""
"antigen","A/Bangladesh/4005/2020|2020-10-04|SIAT2","-1.01729447130363","-0.519100912486661"
"antigen","A/Bangladesh/911009/2020|2020-09-03|SIAT3","-1.03531265058755","-0.762029252875988"
"antigen","A/California/55/2020|2020-10-12|SIAT2","1.46620061664167","-0.476799382701165"
"antigen","A/Cambodia/e0826360/2020|2020-07-16|E5/E2","-1.4761704921695","-1.31161298168492"
"antigen","A/Cameroon/16996/2020|2020-12-15|SIAT3","-1.20896042466332","-0.594159602998702"
"antigen","A/Denmark/3264/2019|2019-10-25|SIAT5","-0.358234659788916","-0.123372354498301"
"antigen","A/England/538/2018|2018-02-26|MDCK1/SIAT3","-1.99711853438895","1.62458579302182"
"antigen","A/Hong Kong/2671/2019|2019-06-17|E8/E3","-1.47049867611602","-0.540953989455848"
"antigen","A/Hong Kong/2671/2019|2019-06-17|MDCK1/SIAT4","0.12677357351205","-0.303670211596482"
"antigen","A/Hong Kong/5738/2014|2014-04-30|MDCK1/MDCK2/SIAT2","-0.77686593244473","0.622657671692135"
"antigen","A/Kansas/14/2017|2017-12-14|SIAT3/SIAT2","-1.70924146114325","1.48350493866886"
"antigen","A/Singapore/INFIMH-16-0019/2016|2016-04-14|E5/E3","1.92623204573686","-0.471725067108373"
"antigen","NYMC X-327 (A/Kansas/14/17)|2017-12-14|Ex/E1","-2.81988710361026","0.654103819700514"
"antigen","A/Baden-Wurttemberg/95/2020|2020-02-10|C1/SIAT1","1.9476075402867","1.4516226364173"
"antigen","A/Bourgogne/1249/2020|2020-02-17|MDCK1/SIAT1","-1.65488563527659","1.89924069923946"
"antigen","A/Brandenburg/9/2020|2020-02-23|C1/SIAT1","-1.54661833383859","1.97827713773096"
"antigen","A/Bratislava/225/2020|2020-02-06|MDCKx/SIAT1","-1.9473913219483","1.78144886214689"
"antigen","A/Bratislava/319/2020|2020-02-21|MDCK1/SIAT1","-1.67846249914364","1.88902302225967"
"antigen","A/Bremen/7/2020|2020-03-02|C1/SIAT1","-1.65195274276439","2.05351513593433"
"antigen","A/Bretagne/775/2020|2020-02-03|MDCK2/SIAT1","-1.75641236925072","1.48653175741693"
"antigen","A/Bulgaria/1008/2020|2020-02-17|SIAT2/SIAT1","-1.72727668000586","1.45184041838112"
"antigen","A/Bulgaria/1009/2020|2020-02-17|SIAT2/SIAT1","-2.20303942268713","2.16628614491702"
"antigen","A/Bulgaria/1024/2020|2020-02-16|SIAT2/SIAT1","-1.95188087661071","1.62303753355949"
"antigen","A/Bulgaria/1052/2020|2020-02-21|SIAT2/SIAT1","-1.26638471383349","1.79988840886834"
"antigen","A/Bulgaria/1772/2020|2020-03-09|SIAT2/SIAT1","-0.328499966231552","0.223677759262885"
"antigen","A/Bulgaria/906/2020|2020-02-04|SIAT2/SIAT1","2.2776797875782","1.49002086701433"
"antigen","A/Bulgaria/912/2020|2020-02-06|SIAT2/SIAT1","-1.5895604541588","1.7515048736809"
"antigen","A/Bulgaria/927/2020|2020-02-07|SIAT2/SIAT1","-1.39462849038645","0.866475580958947"
"antigen","A/Bulgaria/962/2020|2020-02-11|SIAT2/SIAT1","1.56972149954559","1.08851000481071"
"antigen","A/Bulgaria/969/2020|2020-02-12|SIAT2/SIAT1","2.55315436763434","1.1598383608204"
"antigen","A/England/103/2020|2020-02-05|SIAT1/SIAT1","-1.67846249723764","1.88902302172883"
"antigen","A/England/107/2020|2020-02-11|SIAT1/SIAT1","-2.10203840091656","2.30912769865359"
"antigen","A/England/538/2018|2018-02-26|MDCK1/SIAT4","-1.59892051527797","1.44391721092352"
"antigen","A/Hong Kong/2669/2019|2019-06-18|MDCK1/SIAT5","0.24414509378318","0.12884060322687"
"antigen","A/Hong Kong/2671/2019|2019-06-17|E8/E2","-1.53020708821576","-0.426833989116242"
"antigen","A/Hong Kong/5738/2014|2014-04-30|MDCK1/MDCK3/SIAT2","-0.0686901412962106","0.422846435351524"
