"type","name","",""
"antigen","A/Bangladesh/1001/2020|2020-09-05|SIAT1","0.550799840526559","-0.738879286972025"
"antigen","A/Bangladesh/2002/2020|2020-10-01|SIAT1","0.550799827926806","-0.738879294972134"
"antigen","A/Bangladesh/2004/2020|2020-10-04|SIAT1","0.189563468844764","-0.972986335758845"
"antigen","A/Bangladesh/4005/2020|2020-10-04|SIAT1","0.189563434040246","-0.972986370924345"
"antigen","A/Denmark/3264/2019|2019-10-25|SIAT3/SIAT3","-0.264742432430817","0.943171157839908"
"antigen","A/England/538/2018|2018-02-26|MDCK1/SIAT3","-1.21000527764935","-1.66855807956962"
"antigen","A/Finland/183/2020|2020-03-02|E6","1.73686119231061","-0.147785930614165"
"antigen","A/Finland/183/2020|2020-03-02|MDCK1/SIAT2","0.162365311772179","0.348239008302045"
"antigen","A/Hong Kong/2671/2019|2019-06-17|E8/E2","-3.03974720710173","0.710711577770861"
"antigen","A/Hong Kong/2671/2019|2019-06-17|MDCK1/SIAT4","-0.573026282921037","1.42364600370074"
"antigen","A/Hong Kong/5738/2014|2014-04-30|MDCK1/MDCK2/SIAT2","-0.0826656764153033","-0.61278883875574"
"antigen","A/Hungary/64/2020|2020-02-08|MDCK1/SIAT2","0.78656587777998","0.482348427210734"
"antigen","A/Kansas/14/2017|2017-12-14|SIAT3/SIAT2","-1.30626394304001","-1.82856196326119"
"antigen","A/Singapore/INFIMH-16-0019/2016|2016-04-14|E5/E2","0.907506405119133","-0.231371217574055"
"antigen","A/Tasmania/503/2020|2020-02-16|E5/E1","-1.43144065376224","0.969874522260206"
"antigen","NYMC X-327 (A/Kansas/14/17)|2017-12-14|Ex/E1","-2.35352719266197","-1.68952302698535"
"antigen","A/Aichi/218/2019|2019-04-02|MDCK2+SIAT2/SIAT1","-1.16319923647092","-1.49587877462063"
"antigen","A/Bucuresti/256299/2020|2020-01-13|MDCK1/SIAT1","-0.832771013109281","-2.22392322345411"
"antigen","A/Czech Republic/101/2020|2020-01-13|P1/SIAT1","-1.03025071184812","-1.97452173184776"
"antigen","A/Czech Republic/1691/2019|2019-12-05|P3/SIAT1","-0.607870044436308","-2.45289674859565"
"antigen","A/Czech Republic/38/2020|2020-01-07|P2/SIAT1","-1.0302506845284","-1.97452173110864"
"antigen","A/Czech Republic/87/2020|2020-01-10|P1/SIAT1","-1.0302507396239","-1.97452172159836"
"antigen","A/Delaware/41/2019|2019-03-06|SIAT2/SIAT1","0.896173925207228","0.635038454219834"
"antigen","A/England/538/2018|2018-02-26|MDCK1/SIAT4","-1.19200732434555","-1.73805612306702"
"antigen","A/Hong Kong/2669/2019|2019-06-18|MDCK1/SIAT5","0.761951740668405","0.12696841214744"
"antigen","A/Hong Kong/2671/2019|2019-06-17|E8/E1","-2.32287449286012","0.240987802858801"
"antigen","A/Hong Kong/5738/2014|2014-04-30|MDCK1/MDCK3/SIAT2","-0.43294278967411","0.147759133981991"
"antigen","A/Jilin-Dongchang/1574/2019|2019-12-09|C1/SIAT1/SIAT1","2.21238487947852","-0.0555392499000638"
"antigen","A/Kanagawa/ZC1907/2019|2019-11-01|SIAT2/SIAT1","0.987346908991708","0.583219375132989"
"antigen","A/Lithuania/MB170/2019|2019-12-31|SIAT1/SIAT1","-0.83277104680243","-2.22392323015483"
"antigen","A/Lithuania/MB398/2020|2020-01-05|SIAT1/SIAT1","-0.832771012957419","-2.22392321967348"
"antigen","A/Lithuania/MB42384/2019|2019-12-24|SIAT2/SIAT1","-0.722517163777978","-1.95574411089329"
"antigen","A/Norway/108/2020|2020-01-06|SIAT1/SIAT1","-1.03688279407695","-1.75618119399969"
"antigen","A/Norway/47/2020|2020-01-03|SIAT1/SIAT1","-0.751646007054324","-1.60246121093573"
"antigen","A/Palermo/02/2020|2020-01-02|SIAT2/SIAT1","1.35063925005436","0.436228307215105"
"antigen","A/Palermo/36/2019|2019-12-11|SIAT2/SIAT1","0.729149658747473","0.19808480139012"
"antigen","A/Parma/391/2019|2019-12-27|SIAT1/SIAT1","-1.0828392628809","-1.60695723726338"
"antigen","A/Poland/1521/2020|2020-01-05|SIAT1","-0.664558096830918","-2.00456995365218"
"antigen","A/Poland/605/2019|2019-12-10|SIAT1","-0.743208269249039","-2.70409231234142"
"antigen","A/Shanghai-Jiading/1977/2019|2019-12-03|C1/SIAT1/SIAT1","0.512640609007089","1.10954170540349"
"antigen","A/South Australia/34/2019|2019-02-06|E6/E1","-0.183838259182262","1.90357678384832"
"antigen","A/Tianjin-Nankai/3210/2019|2019-11-24|C2/SIAT1/SIAT1","2.74009786926784","-0.317046431701529"
"sera","A/Denmark/3264/2019|SIAT|F19/20","-1.09738174628235","2.52506702560847"
"sera","A/England/538/2018|Egg|F31/18","-1.36179186215911","-1.17525597878254"
"sera","A/Finland/183/2020|SIAT|F39/20","-0.97123423988881","2.4047583283168"
"sera","A/Hong Kong/2671/2019|Cell|St J F21/20","-2.84249598927102","2.45809233991155"
"sera","A/Hong Kong/2671/2019|Egg|F44/19","-3.3604260936221","2.65458960128572"
"sera","A/Hong Kong/5738/2014|MDCK|St J F60/17","-0.289693167707832","0.290566894287264"
"sera","A/Hungary/64/2020|SIAT|F38/20","-0.0810658735600492","1.90439954040255"
"sera","A/Kansas/14/2017|SIAT|F17/19","-1.24018114881905","-1.38821611347004"
"sera","A/Singapore/INFIMH-16-0019/2016|Egg|F13/19","-1.29087893433582","1.51977649119924"
"sera","A/Tasmania/503/2020|Egg|MEL F10039916/20","-1.10635437091843","2.91129882248888"
"sera","NYMC|*|X-327 A/Kansas/14/17 Egg F16/19","-3.61245397794148","-0.463592746440393"
"sera","A/Hong Kong/2669/2019|SIAT|F04/20","1.57676975011757","0.80767551138808"
"sera","A/La Rioja/2202/2018|SIAT|F26/18","0.418364122797978","0.450879174346787"
"sera","A/Norway/3275/2018|SIAT|F03/19","0.553379828518791","2.53554834304196"
"sera","A/South Australia/34/2019|Egg|F45/19","-0.39345255163693","2.85975972251812"
