"type","name","",""
"antigen","A/Algeria/303/03|2003-12-14|*","-0.0522813757506978","-3.35073601360588"
"antigen","A/Austria/134419/03|2003-12-29|*","-0.883482159362308","-1.76080884174671"
"antigen","A/Barcelona/37/03|2003-11-24|*","1.4868209030484","-0.862870683436279"
"antigen","A/Belgium/G24/04|2003-10-23|*","-0.737465028122556","-0.958100155651368"
"antigen","A/Belgrade/7103/03|2003-12-15|*","-0.805170777673947","-1.23733601814066"
"antigen","A/Bucharest/194/03|2003-12-02|*","-0.0111527757382855","-2.12083147446193"
"antigen","A/Christchurch/28/03|*|*","0.776189956845465","-1.19664205261296"
"antigen","A/Dakar/15/04|2004-06-09|*","-0.304144781072181","-1.32310772690082"
"antigen","A/Denmark/17/03|2003-09-01|*","-0.248329911914198","-1.43116765535242"
"antigen","A/Egypt/130/02|*|*","-3.64863739936045","1.80900110437172"
"antigen","A/England/420/03|2003-10-30|*","-0.227525647495299","-0.701182140424196"
"antigen","A/Finland/324/03|2003-11-28|*","0.775002419428651","1.20423356162678"
"antigen","A/Fujian/411/02|*|*","0.912943576038608","-1.11307825189581"
"antigen","A/Geneva/5361/03|2003-11-07|*","-0.708592718037435","-1.66584896319035"
"antigen","A/Hong Kong/439/04|2004-02-24|*","-0.87604512745563","-2.32323329823811"
"antigen","A/Iceland/6/04|2004-02-18|*","-0.576089428757017","-1.99476579386259"
"antigen","A/Ireland/10108/03|2003-09-16|*","0.512870469490056","2.13864269677365"
"antigen","A/Israel/21/03|2003-10-09|*","-0.612789933970213","-1.53934828564387"
"antigen","A/Johannesburg/21/04|2004-06-28|*","1.31437124134587","1.75303951370654"
"antigen","A/Khaborovsk/34/03|2003-12-01|*","0.856663032499377","-0.321344241101611"
"antigen","A/Latvia/1297/04|2004-01-28|*","2.17198861169908","-1.6926045216894"
"antigen","A/Lisbon/17/03|2003-11-16|*","0.392651642260044","-1.05899250860669"
"antigen","A/Lyon/2209/03|2003-12-02|*","0.0255443645047048","-1.0294301138029"
"antigen","A/Madagascar/71824/04|2004-02-18|*","1.18431065588881","-1.86384831341006"
"antigen","A/Madrid/G1418/03|2003-01-06|*","-0.328918051451665","-0.749203658134896"
"antigen","A/Morocco/467/04|2004-02-17|*","1.09876124100096","-0.443023963836995"
"antigen","A/Morocco/50/04|2003-10-18|*","-0.304144781959667","-1.32310772637183"
"antigen","A/Netherlands/327/03|2003-11-19|*","1.21032691926951","0.183408736826757"
"antigen","A/Oslo/487/03|2003-12-04|*","0.777162925668349","-1.55991979194489"
"antigen","A/Panama/2007/99|*|*","-3.18210226933373","2.42738568255838"
"antigen","A/Paris/637/03|2003-11-01|*","-4.6518464480709","2.0779585108496"
"antigen","A/Paris/861/04|2003-12-01|*","0.103613421318572","-0.799173288045503"
"antigen","A/Parma/61/04|2004-03-01|*","-0.57723941177534","-1.96697096776885"
"antigen","A/Prague/316/03|2003-12-01|*","0.273405583538398","1.02773966579067"
"antigen","A/Sachsen/366/03|2003-12-11|*","0.0874785376329815","0.759119160239649"
"antigen","A/Samara/30/04|2004-02-03|*","-2.74305245704902","1.92009816693923"
"antigen","A/Shantou/1219/04|2004-08-10|*","-1.612159829511","-2.85797607843296"
"antigen","A/Shantou/575/04|2004-04-14|*","-0.353015431843542","-1.28234258728353"
"antigen","A/Slovakia/608/03|2004-03-03|*","-0.0199122378178725","-1.07804267389046"
"antigen","A/Slovenia/1410/03|2003-12-18|*","-0.708592706254473","-1.66584895814002"
"antigen","A/Stockholm/1/04|2003-12-17|*","0.211327849589983","-1.56075491886491"
"antigen","A/Trieste/19/04|2004-02-16|*","-0.250856813951252","-1.43318412423735"
"antigen","A/Turkey/405/04|2004-03-03|*","-3.89029070238183","2.91582393135635"
"antigen","A/UK/1861/03|*|*","-1.26055860195352","-2.57456676932642"
"antigen","A/Wellington/1/2004|2004-01-26|*","0.588530572973218","-0.395747728579019"
"antigen","A/Wyoming/3/03|*|*","-0.156009584520291","0.856002846054392"
"sera","A/Christchurch/28/03|*|*","0.272984203909914","0.489488351073972"
"sera","A/Egypt/130/02|*|*","-2.95431931745154","1.59668740342741"
"sera","A/Fujian/411/02|*|*","1.24407149894045","1.12756038980405"
"sera","A/Panama/2007/99|*|*","-2.46805822120718","2.11463687359963"
"sera","A/UK/1861/03|*|*","-0.463541417861082","0.140401938303732"
"sera","A/Wyoming/3/03|*|*","0.62109568143568","0.657123457450021"
