"type","name","",""
"antigen","A/Cameroon/15V-2465/2015|2015-03-23|SIAT1","-1.20948316829251","1.20953700048507"
"antigen","A/Hong Kong/11743/2015|2015-06-09|MDCK1/SIAT2","-0.668503599497745","1.59821324287846"
"antigen","A/Hong Kong/146/2013|2013-01-11|E3/E3","-0.0186064019195084","-2.20445930929695"
"antigen","A/Hong Kong/4801/2014|2014-02-26|E6 isolate 1","0.418866315755204","1.51421231538123"
"antigen","A/Hong Kong/5738/2014|2014-04-30|MDCK1/MDCK2/SIAT1","-1.15648570528098","0.693015126973061"
"antigen","A/Mauritius/I-203/2015|2015-02-25|MDCK2/SIAT1","1.46347754277817","-1.06839507309645"
"antigen","A/Mauritius/I-238/2015|2015-03-06|MDCK3/SIAT1","-0.493784258085239","0.821672020392869"
"antigen","A/Mauritius/I-240/2015|2015-03-09|MDCK2/SIAT1","-0.325964420196539","0.5513683384484"
"antigen","A/Mauritius/I-288/2015|2015-03-23|MDCK2/SIAT1","-0.7616352773696","0.860158544528521"
"antigen","A/Netherlands/525/2014|2014-12-17|SIAT2/SIAT3","1.31889592840473","-1.43377688283388"
"antigen","A/Perth/16/2009|2009-07-04|E3/E3","1.70778612527078","-4.3728809480564"
"antigen","A/Samara/73/2013|2013-03-12|C1/SIAT2","-0.0215321112267592","-1.24587759365828"
"antigen","A/Slovenia/1066/15|2015-02-19|MDCK1/SIAT1","0.938315802258095","-1.60517054015996"
"antigen","A/Slovenia/1077/2015|2015-02-19|MDCKx/SIAT1","0.938315801924311","-1.60517054507445"
"antigen","A/Slovenia/1411/2015|2015-03-11|MDCK1/SIAT1","1.5395910671047","-1.05269637816184"
"antigen","A/Slovenia/2049/2015|2015-04-10|MDCK1/SIAT1","1.44036129982419","-1.77481161079853"
"antigen","A/Slovenia/2069/2015|2015-04-13|MDCKx/SIAT1","1.09974759991731","-1.57759254067383"
"antigen","A/Slovenia/314/2015|2015-01-16|MDCKx/SIAT1","-1.39771664726604","1.84326518275675"
"antigen","A/Slovenia/369/2015|2015-01-20|MDCK1/SIAT1","-2.33244762727167","2.20872460360764"
