"type","name","",""
"antigen","A/Alabama/5/2010|2010-07-13|MK1/C2/SIAT2","2.90628326621819","-1.43312335005485"
"antigen","A/Alsace/889/2012|2012-03-04|MDCK2/SIAT3","-0.267358992110401","-1.20580890142669"
"antigen","A/Athens/GR112/2012|2012-02-01|SIAT4","-0.654805578936306","-0.523573517276815"
"antigen","A/Berlin/93/2011|2011-12-07|NVD3/S3","3.03717795966446","0.94617922309497"
"antigen","A/Brisbane/1/2012|2012-01-06|E3/E1","-1.04974486680199","2.2433551031707"
"antigen","A/Caen/539/2012|2012-02-07|MDCK2/SIAT3","-0.60925967646857","-0.535158391814647"
"antigen","A/Centre/1066/2012|2012-03-12|MDCK2/SIAT3","-0.565456688241565","-0.334253604245449"
"antigen","A/Dakar/01/2012|2012-01-17|MDCK2/SIAT1","0.213372262388266","-0.720603329060781"
"antigen","A/Dakar/02/2012|2012-01-31|MDCK1/SIAT2","2.58519969203765","1.40737936713059"
"antigen","A/Hong Kong/3969/2011|2011-05-19|MDCK2/SIAT5","1.29312728834491","-0.385323492079976"
"antigen","A/Iowa/19/2010|2010-12-30|E3/E2","-0.747415585283191","2.28132620639721"
"antigen","A/Lorraine/329/2012|2012-02-06|MDCK2/SIAT3","0.307190949469785","-0.813894687504793"
"antigen","A/Lorraine/883/2012|2012-03-02|MDCK2/SIAT3","0.00244703554645092","-0.517274076244671"
"antigen","A/Maryland/02/2012|2012-01-18|E5/E1","-1.72144557868814","1.28891284504888"
"antigen","A/Ohio/2/2012|2012-03-08|E4/E1","2.72842750144488","1.01092993492125"
"antigen","A/Paris/340/2012|2012-02-06|MDCK2/SIAT3","-0.609259690236279","-0.53515838947752"
"antigen","A/Perth/16/2009|2009-07-04|E3/E2","3.24122249991727","1.57336403087626"
"antigen","A/South Australia/30/2012|2012-05-10|E2/E1","3.12232737538584","1.37806055385869"
"antigen","A/Stockholm/18/2011|2011-03-28|MDCK2/SIAT6","1.14077354574197","-1.49460401531955"
"antigen","A/Victoria/208/2009|2009-06-02|E3/E1","0.0449490721714671","2.5890813330337"
"antigen","A/Victoria/361/2011|2011-10-24|E3/E2","0.514811708964234","4.78044594394879"
"antigen","A/Victoria/361/2011|2011-10-24|M2/S2","1.48906239676858","-0.296742470694794"
"antigen","A/Berlin/93/2011|2011-12-07|NVD3/S2","2.75087644953836","1.28660337501057"
"antigen","A/Bourgogne/850/2012|2012-03-01|MDCK2/SIAT1","-0.583024574001314","-0.854550161320323"
"antigen","A/Caen/900/2012|2012-03-01|MDCK2/SIAT1","0.0657338721944969","-0.620082427466889"
"antigen","A/Centre/848/2012|2012-03-01|MDCK2/SIAT1","0.23273810320931","-1.12153898643746"
"antigen","A/Centre/929/2012|2012-03-07|MDCK2/SIAT1","-0.295800552393174","-0.592384361619111"
"antigen","A/Georgia/301/2012|2012-02-21|*","0.0934634040808727","-1.32635533099778"
"antigen","A/Ghana/FS0677/2012|2012-05-28|C2/SIAT3","-0.18204818682038","-2.52782914069235"
"antigen","A/Guyane/1296/2012 (A/Guadeloupe/44/2012)|2012-03-08|MDCK2/SIAT1","0.232738101296397","-1.1215389864319"
"antigen","A/Guyane/1297/2012 (A/Guadeloupe/45/2012)|2012-03-08|MDCK2/SIAT1","-0.68527722530695","-1.34825553740467"
"antigen","A/Hong Kong/3969/2011|2011-05-19|MDCK2/SIAT4","2.34952994401358","0.0546229331502821"
"antigen","A/Hong Kong/8117/2012|2012-06-26|MDCK2/SIAT1","-0.371964580746448","-1.39858827525349"
"antigen","A/Hong Kong/8119/2012|2012-06-26|MDCK2/SIAT1","-0.267359026176463","-1.20580889811006"
"antigen","A/Hong Kong/8150/2012|2012-06-27|MDCK2/SIAT1","-1.69309320704769","-0.772864430071889"
"antigen","A/Hong Kong/8152/2012|2012-06-26|MDCK2/MDCK1","-0.766088855485462","-1.43457704519867"
"antigen","A/Madagascar/03233/2012|2012-05-11|MDCK1/SIAT1","2.86645352116802","1.96994974982407"
"antigen","A/Madagascar/03243/2012|2012-05-07|SIAT3","-0.182048026145462","-2.52782914879779"
"antigen","A/Madagascar/03281/2012|2012-05-14|SIAT2","2.9179079683561","0.381592234691509"
"antigen","A/Madagascar/03294/2012|2012-05-16|MDCK2/SIAT1","-0.34472966326824","-0.168915584975577"
"antigen","A/Madagascar/03396/2012|2012-05-21|MDCK2/SIAT1","-0.371964673692805","-1.39858826403548"
"antigen","A/Madagascar/03401/2012|2012-05-22|MDCK2/SIAT1","-0.223137852333854","-1.10716023047058"
"antigen","A/Madagascar/03408/2012|2012-05-22|MDCK2/SIAT1","-0.727119179101619","-1.23448886185668"
"antigen","A/Madagascar/03449/2012|2012-05-29|SIAT3","1.46936731442883","-0.418675423960458"
"antigen","A/Madagascar/03487/2012|2012-05-31|MDCK2/SIAT1","-0.656328595312782","-1.56125881005551"
