"type","name","",""
"antigen","A/Algeria/G138/2006|2006-11-05|MDCK1_1","1.0164935431663","1.57180273405313"
"antigen","A/Algeria/G273/2006|2006-11-22|MDCK1_1","1.53004423504464","3.30846842317025"
"antigen","A/Belgium/SP003/07|2006-12-31|LLCMK1 MDCK2_1","1.49547774897973","0.210882947550786"
"antigen","A/Belgium/SP005/07|2006-12-19|LLCMK1 MDCK2_2","0.74723807642196","0.333128680823254"
"antigen","A/Belgium/SP007/07|2006-12-25|LLCMK1 MDCK2_2","3.19762410868926","2.93917165060497"
"antigen","A/Belgium/SP009/07|2006-01-07|LLCMK1 MDCK2_2","1.13606969145452","1.63253071290661"
"antigen","A/Berlin/2/2006|2006-02-06|MDCKx_3","-0.368490189187785","0.927256848070246"
"antigen","A/Bordeaux/1276/06|2006-11-30|P3MDCK_1","1.25209716313015","0.419677821213713"
"antigen","A/California/7/2004|2004-09-16|SpfCk3 E3_3","-0.230225619214062","-1.83276963328332"
"antigen","A/Egypt/99/2006|2006-12-06|E2_1","1.67374106297014","-0.774469960512733"
"antigen","A/Greece/624/2006|2006-12-14|MDCK1_1","1.29148846971423","2.43866959651486"
"antigen","A/Hiroshima/33/2006|2006-01-23|E5_2","1.19550682172528","1.01110432745273"
"antigen","A/Hiroshima/52/2005|2006-11-25|E3_3","1.73105260592775","-0.963719018252365"
"antigen","A/Hong Kong/4443/2005|2006-06-24|MDCK2_6","0.797363890283668","0.388409703990632"
"antigen","A/Lyon/1312/06|2006-12-20|P2MDCK_1","2.04253157245321","1.06116132621915"
"antigen","A/Lyon/1324/06|2006-12-20|P2MDCK_1","1.73056384446973","1.28476437434849"
"antigen","A/Lyon/1359/06|2006-12-27|P2MDCK_1","2.02456042872456","2.40031369312035"
"antigen","A/Lyon/636/2006|2006-02-15|MDCK2_4","-0.454229204413863","-0.882299471351816"
"antigen","A/Madagascar/2670/2006|2006-11-10|MDCK1_1","0.983591927371322","-0.328245546035565"
"antigen","A/Madagascar/2699/2006|2006-11-14|MDCK1_1","-0.0636951143329023","0.609163874464065"
"antigen","A/Madagascar/2700/2006|2006-11-14|MDCK1_1","1.29886306737547","-4.96444512234904"
"antigen","A/Madagascar/2761/2006|2006-11-17|MDCK2_1","0.636995436391531","-0.226773020961824"
"antigen","A/Marseille/1215/06|2006-11-22|Px+P1MDCK_1","1.44710489452442","1.10176907550851"
"antigen","A/Norway/2250/2006|2006-12-01|MDCK1_1","1.57134311470328","0.909146959237959"
"antigen","A/Norway/2252/2006|2006-12-04|MDCK1_1","0.217293951983337","1.94700981781614"
"antigen","A/Norway/2253/2006|2006-12-04|MDCK1_1","0.878453069678719","1.40672184781394"
"antigen","A/Paris/395/2007|2006-12-01|MDCKx_1","-0.14978212451311","0.70918436301959"
"antigen","A/Parma/9/2006|2006-12-01|MDCK1_1","2.84171435853335","1.18747711963071"
"antigen","A/Sendai/F131/2006|2006-08-01|E3_2","1.50068193188388","0.132907065371923"
"antigen","A/Slovakia/134/2006|2006-02-06|MDCK1_3","1.41284050619799","-2.24317576596109"
"antigen","A/Switzerland/6936/2006|2006-12-04|MDCKx_2","-0.566955063559524","0.480597321895384"
"antigen","A/Umea/7/06|2006-11-15|MDCK1_1","1.93234994329782","3.01888029876"
"antigen","A/Wisconsin/67/2005|2005-08-31|SpfCk3E3_2","1.36808630156682","-1.68312684327227"
"antigen","A/Bayern/4/2006|*|*","-0.33060744536339","0.522905613097022"
"antigen","A/Berlin/2/2006|*|*","-0.89009766146351","2.65159228464607"
"antigen","A/California/7/2004|*|SpfCk3 E3","-0.549779890465253","-2.67501260016291"
"antigen","A/Hiroshima/52/2005|*|*","1.75718903646459","-2.02530177609887"
"antigen","A/Hong Kong/201/2006|2006-02-02|MDCK2_2","3.06226924600227","3.28548673699167"
"antigen","A/Hong Kong/4443/2005|*|*","1.54185977894657","0.567842089721706"
"antigen","A/Hong Kong/453/2006|2006-02-22|MDCK2_2","0.603484120247126","3.08958598907211"
"antigen","A/Johannesburg/185/2006|2006-05-29|MDCKx_3","5.24422736162801","1.18615089733502"
"antigen","A/Johannesburg/245/2006|2006-06-02|MDCKx_1","4.56354071960241","1.50786695119665"
"antigen","A/Johannesburg/271/2006|2006-06-04|MDCKx_2","0.315397454214147","2.7317235796335"
"antigen","A/Johannesburg/277/2006|2006-06-05|MDCKx_1","2.94972504552786","2.36264901554269"
"antigen","A/Johannesburg/339/2006|2006-06-07|MDCKx_1","1.43256903821024","3.86908800121241"
"antigen","A/Johannesburg/340/2006|2006-06-01|MDCKx_2","1.3979588106812","3.7319055341145"
"antigen","A/Johannesburg/344/2006|2006-06-08|MDCKx_2","2.25696876711976","3.34346522429671"
"antigen","A/Johannesburg/350/2006|2006-06-09|MDCKx_3","5.24422728565985","1.18615098002227"
"antigen","A/Johannesburg/354/2006|2006-06-08|MDCKx_3","5.24422687315354","1.18615143864595"
"antigen","A/Kaliningrad/44/2006|2006-04-06|MDCK2_3","-0.231481687697818","1.0704214804848"
"antigen","A/Khabarovsk/10/2006|2006-04-07|MDCK5_2","-1.63549437250672","0.481447386920229"
"antigen","A/Khabarovsk/29/2006|2006-04-20|MDCK3_3","-0.790236379855782","1.0376506589131"
"antigen","A/Khabarovsk/49/2006|2006-05-22|MDCK2_2","-0.54986734153113","-0.513829730046966"
"antigen","A/Lyon/636/2006|*|*","-0.548796197155","0.339404833800155"
"antigen","A/Moscow/40/2006|2006-03-16|MDCK2_3","-1.65663831560464","0.603735352630533"
"antigen","A/Moscow/41/2006|2006-03-16|MDCK2_2","1.35875424294372","1.4399660740825"
"antigen","A/Murmansk/3/2006|2006-04-28|MDCK3_3","-1.39559547189769","0.0503583709028991"
"antigen","A/N/ Novgorod/155/2006|2006-04-07|MDCK3_2","-1.12154874843199","0.533408791006674"
"antigen","A/New York/55/2004|*|*","-0.180304291245084","-2.61002368307302"
"antigen","A/Odessa/52/2006|2006-03-23|*","-1.44488625713775","1.45828701697494"
"antigen","A/Odessa/62/2006|2006-03-27|*","-0.947167199083452","1.20518394969331"
"antigen","A/Paris/1889/2006|2006-03-01|MDCKx_1","3.89452328408517","1.87177298606203"
"antigen","A/Paris/2030/2006|2006-04-01|MDCKx_1","3.8945232300705","1.87177302103914"
"antigen","A/Paris/2109/2006|2006-04-01|MDCKx_1","5.23184258202107","1.87642502920434"
"antigen","A/Paris/2208/2006|2006-02-01|MDCKx_1","-1.37551853568554","0.0265235530372183"
"antigen","A/Ryazan/10/2006|2006-04-06|MDCK2_3","-1.83610182348543","-0.186797861174289"
"antigen","A/Ryazan/4/2006|2006-04-06|MDCK2_2","-0.771846170722078","-0.611785510059679"
"antigen","A/Samara/120/2006|2006-05-03|MDCK3_2","-1.4785720272393","-0.0544073133172021"
"antigen","A/Samara/123/2006|2006-05-15|MDCK4_2","0.0064331689993144","0.767981468883064"
"antigen","A/Slovakia/134/2006|*|*","0.229709291437361","0.738700292431676"
"antigen","A/St/ Petersburg/37/2006|2006-05-08|MDCK2_1","5.64088866329372","-3.35910761120504"
"antigen","A/Voronezh/12/2006|2006-03-01|MDCK2_2","1.07975111320694","0.19818724936811"
"antigen","A/Voronezh/19/2006|2006-03-10|MDCK2_2","-0.987096402060868","-0.492076413464961"
"antigen","A/Wisconsin/67/2005|*|*","1.12609416866532","-2.02487634334444"
"antigen","A/Wyoming/3/2003|*|Ex","-0.450586438919767","-2.19461760424074"
"antigen","A/Zagreb/4274/2006|2006-04-01|Ex_2","0.157444031198444","1.26275711788007"
"antigen","A/Bayern/4/2006|2006-03-07|MDCKx_5","-0.969939307931547","-0.568773857789085"
"antigen","A/Belarus/340/2007|2007-03-23|MDCK1_1","1.78521837046726","3.77063447418281"
"antigen","A/Borisov/175/07|2007-03-13|MDCKx_1","0.0189083043590983","4.37925726235307"
"antigen","A/Dniprodzerzinsk SES/350/07|2007-03-16|MDCKx_1","-1.14575719641855","3.34106263756341"
"antigen","A/Hong Kong/2571/2007|2007-05-28|MDCK2_1","0.522783403395412","4.78858323402189"
"antigen","A/Hong Kong/2657/2007|2007-06-08|MDCK2_1","3.25948480803653","4.53901803462395"
"antigen","A/Kiev/546/07|2007-03-12|MDCKx_1","0.657107527724191","-0.483915744640825"
"antigen","A/Latvia/4897/07|2007-04-02|MDCK1_1","0.901447526493356","2.72650463409265"
"antigen","A/Mauritius/307/07|2007-04-24|MDCK1_1","0.321621445416239","3.59962511929329"
"antigen","A/Mauritius/354/2007|2007-05-15|MDCK2_1","1.66425949869831","2.19086810913171"
"antigen","A/Moscow/15/2007|2007-05-21|C3_2","2.58557217187545","4.41997347645572"
"antigen","A/Nepal/921/2006|2006-07-11|E2_2","1.67230264829474","-1.27610777549652"
"antigen","A/Norway/414/2007|2007-02-12|MDCK1_1","-1.13370560146123","0.863790933609646"
"antigen","A/Norway/787/2007|2007-04-04|MK2 MDCK1_1","1.133716439437","3.59838037047001"
"antigen","A/Paris/1716/2007|2007-02-01|MDCKx_1","0.85247479376309","2.72102655243457"
"antigen","A/Parma/1/2007|2006-12-01|MDCK1_2","1.44354786097293","2.97662752235887"
"antigen","A/Santiago/7981/2006|2006-07-06|E5_1","1.75474819750726","-0.405489132014743"
"antigen","A/Sofia/319/2007|2007-01-01|E2_2","1.5558630941446","-0.248689491011707"
"antigen","A/Sofia/671/2007|2007-02-01|MDCK1 E1_3","-1.67563838379417","-0.321650287840856"
"antigen","A/St Petersburg/95/2007|2007-05-21|C3_1","1.12272587389283","3.45282748901083"
"antigen","A/Trieste/25c/2007|2007-01-01|MDCKx_2","0.331127438051626","4.22230126221832"
"antigen","A/Ulan-Ude/1/07|2007-04-02|C1_2","-0.6090733222067","-1.08320614832391"
"antigen","A/Zagreb/3064/07|2007-02-01|E","1.6964161546396","0.565001954696574"
"sera","A/Berlin/2/2006|*|F8/06","-1.92535570994598","-2.78038948529822"
"sera","A/California/7/2004|*|F31/05","0.0612664567579919","-2.80611309570773"
"sera","A/Hiroshima/33/2006|*|JAP","0.67915136341721","-0.559569725858405"
"sera","A/Hiroshima/52/2005|*|F2/06","2.43691159959647","-2.49529540391518"
"sera","A/Hong Kong/4443/2005|*|F24/05","1.96745679307253","-1.42422883055935"
"sera","A/Lyon/636/2006|*|F12/06","0.471285243735024","-2.06835470607445"
