"type","name","",""
"antigen","A/Brisbane/10/2007|2007-02-06|E2/E3","0.0406683548740054","-2.81445652075504"
"antigen","A/Brisbane/54/2009|2009-05-07|E3 E1","2.10434434131873","-3.35782781507147"
"antigen","A/Cape Town/294/2009|2009-05-22|MDCK2 Siat1","2.48800411951386","-3.09387578748059"
"antigen","A/Dakar/005/09|2009-06-23|MDCK2 Siat1","0.0259654925427135","1.48245665166897"
"antigen","A/Durban/675/2009|2009-06-01|MDCK2 Siat3","3.23181079436775","-2.15042813949772"
"antigen","A/England/232/2009|2009-06-01|Cx Siat1","0.533568652751407","2.93514698270958"
"antigen","A/England/233/2009|2009-07-01|Cx Siat1","2.46283143398273","-3.49243507077976"
"antigen","A/Finland/9/2008|2008-01-07|MDCK2_2","0.550249287272808","-2.49887770023592"
"antigen","A/Ghana/FS-1031/2009*|2009-07-13|MDCK1 Siat1","-2.66684150147021","1.79515610561708"
"antigen","A/Ghana/FS-1035/2009|2009-07-13|MDCK1 Siat1","3.99397681572852","-1.02074575073493"
"antigen","A/Grenoble/1144/2009|2009-06-17|MDCK2 Siat1","0.900941345499811","2.76831310206642"
"antigen","A/Hong Kong/1952/2009|2009-03-24|MDCKx2_2","0.353842996681389","2.43403532888244"
"antigen","A/Hong Kong/1985/2009|2009-04-01|MDCKx2_2","0.54875478533176","2.35233195180286"
"antigen","A/Hong Kong/2139/2009|2009-05-16|MDCK2 Siat3","0.15887551102045","1.46804381266793"
"antigen","A/Hong Kong/2142/2009|2009-05-17|MDCK2 Siat1","1.04891430113309","2.48136059203524"
"antigen","A/Hong Kong/4494/2009|2009-07-10|MDCKx2 Siat1","0.520603724734902","2.57377508669849"
"antigen","A/Johannesburg/126/2009*|2009-05-21|MDCK2 Siat1","0.502598636601111","-0.289756583324979"
"antigen","A/Johannesburg/385/2009*|2009-06-08|MDCK1 Siat3","1.38242398396218","2.28006230997269"
"antigen","A/Johannesburg/556/2009|2009-06-10|MDCK1 Siat1","1.46651702202433","-3.20654977662436"
"antigen","A/Lisboa/32/2009|2009-06-25|MDCK2 Siat1","2.87117400530906","-1.16691993214791"
"antigen","A/Madagascar/4286/2009|2009-06-02|MDCK1 Siat1","3.31622374286345","-1.47619278329955"
"antigen","A/Mauritius/461/2009*|2009-07-02|MDCK1 Siat1","-0.267303923214425","0.561026715097844"
"antigen","A/Mauritius/487/2009*|2009-07-11|MDCK1 Siat1","1.22216827614811","1.10715128355905"
"antigen","A/Norway/1739/2009|2009-06-10|MDCK1 Siat1","0.585464670677408","2.21170557726133"
"antigen","A/Perth/15/2009|*|E3_1","1.83292917474575","3.84021560140261"
"antigen","A/Perth/16/2009|*|E3_1","2.72319706592138","3.81703612925003"
"antigen","A/Scotland/5/2009|2009-06-01|Cx Siat1","1.51275996084266","2.63483286933913"
"antigen","A/Singapore/33/2009|2009-05-07|MDCK1 Siat1","0.205306155097328","2.79102347898867"
"antigen","A/Singapore/37/2009|2009-06-01|E2 E1","1.83264852524296","5.12928183440565"
"antigen","A/Singapore/41/2009|2009-05-19|MDCK1 Siat1","0.605138030170338","2.72805842471125"
"antigen","A/Singapore/46/2009|2009-06-05|MDCK1 Siat1","0.482947566852247","2.73993766549149"
"antigen","A/Toulouse/955/2009|2009-04-29|MDCK2 Siat1","0.88752787921827","-3.22568391841303"
"antigen","A/Trieste/25c/2007|2007-01-01|MDCKx Siat4","1.71357243792314","-2.66738703668003"
"antigen","A/Uruguay/716/2007|2007-06-21|spfck1 E3_1","1.24393615481281","-4.29094640469707"
"antigen","A/Victoria/208/2009*|2009-06-02|E3 E1","1.50535779325684","2.43544801834728"
"antigen","A/Wisconsin/67/2005|2005-08-31|SpfCk3E3_3","2.20901802446379","-4.12547192534086"
"sera","A/Brisbane/10/2007|*|F29/08","0.104881932076481","-3.70262767015477"
"sera","A/Finland/9/2008|*|F12/088","-0.857491581648662","-3.89568450604197"
"sera","A/Hong Kong/1952/2009|*|F22/09","-0.447590860401537","1.83518874848896"
"sera","A/Hong Kong/1985/2009|*|F21/09","-0.286609496764538","3.01250834522161"
"sera","A/Perth/15/2009|*|Aus F1412","0.659044424659455","1.54140873634217"
"sera","A/Perth/16/2009|*|Aus F1413","0.570623903881208","1.81013282052276"
"sera","A/Trieste/25c/2007|*|F5/07","0.728936580657442","-3.15216618081631"
"sera","A/Uruguay/716/2007|*|F26/08","0.67143668971305","-2.78262095726493"
"sera","A/Wisconsin/67/2005|*|F18/08","-1.03990650630618","-4.06896671126737"
