"type","name","",""
"antigen","A/Austria/79807/03|*|*","-0.348811527654986","-2.05522039533701"
"antigen","A/Barcelona/364/03|2003-04-23|*","2.89159078929842","2.34631623465113"
"antigen","A/Belgrade/1061/03|2003-02-21|*","-2.18098678921129","0.921027345126316"
"antigen","A/Berlin/35/03|2003-02-27|*","2.18638122703057","0.761649621760718"
"antigen","A/Dakar/10/03|2003-03-10|*","3.58027984070674","0.276750067385827"
"antigen","A/Dakar/11/02|2002-05-29|*","-0.941274734630009","-2.91695328299932"
"antigen","A/Denmark/44/03|2003-03-13|*","-0.0651904175392741","2.19224571226305"
"antigen","A/Egypt/130/02|*|*","-1.81969094678148","0.9570663644164"
"antigen","A/Finland/170/03|*|*","3.43819569860706","1.11222965204543"
"antigen","A/Finland/300/03|2003-03-28|*","-0.166723046645283","3.09111863889191"
"antigen","A/Firenze/10/03|2003-02-24|*","2.96066229121486","0.907530270830408"
"antigen","A/Fujian/411/02|*|*","3.75689906928177","1.90252385344888"
"antigen","A/Geneva/3340/03|2003-02-25|*","-2.13846449283461","-1.59890627062341"
"antigen","A/Geneva/3767/03|2003-03-06|*","3.0777049933384","0.982475078002205"
"antigen","A/Greece/109/03|2003-03-21|*","-3.75507717670571","0.970265370007749"
"antigen","A/Hannover/94/03|2003-02-17|*","-1.62893539877031","-1.41254961957297"
"antigen","A/Hong Kong/1227/03|2003-07-05|*","2.98998003653939","0.181876435307501"
"antigen","A/Hong Kong/1550/02|*|*","-0.632425205555996","-1.01587316647477"
"antigen","A/Iceland/22/03|2003-03-19|*","-0.676141846009715","3.39395507864518"
"antigen","A/Israel/3650/03|2003-06-03|*","-0.299617963221072","3.11238827061329"
"antigen","A/Johannesburg/28/03|2003-06-04|*","3.75304369939339","1.5026910969823"
"antigen","A/Latvia/1506/03|2003-02-10|*","-2.31653589603028","0.204001251041052"
"antigen","A/Lyon/476/03|2003-02-05|*","3.24243730457446","-1.51676506231458"
"antigen","A/Madagascar/69863/03|2003-05-19|*","-1.00538677349802","5.23680285490708"
"antigen","A/Moscow/48/03|2003-03-03|*","0.383438166095117","4.28244145540124"
"antigen","A/Netherlands/17/03|2003-02-16|*","0.329844843607376","2.28829971775957"
"antigen","A/Netherlands/369/02|2002-12-30|*","0.189541768898277","-0.93374851008782"
"antigen","A/New York/55/01|*|*","-0.761414704832829","-0.464738237233629"
"antigen","A/Oslo/3391/03|2003-05-01|*","-2.65509467716672","1.12580167170091"
"antigen","A/Panama/2007/99|*|*","-0.532939555478085","-1.22838668326859"
"antigen","A/Parma/18/03|2003-03-03|*","0.614843322858517","2.00623090194071"
"antigen","A/Perugia/7/03|2003-02-10|*","-2.69453001163262","-1.19361619567813"
"antigen","A/Prague/34/03|2003-02-02|*","-2.31729537525545","-3.81888377240684"
"antigen","A/Rome/3/03|2003-02-01|*","-2.63425945273114","-2.04737526886706"
"antigen","A/Sendai/4952/02|*|*","2.39080632683997","-0.164634051906405"
"antigen","A/Slovakia/252/03|2003-02-05|*","-2.53075142188481","1.12918227596872"
"antigen","A/St. Petersburg/122/03|2003-03-11|*","-0.698837003585739","3.15800575700991"
"antigen","A/Stockholm/10/03|2003-03-17|*","2.37428058617628","1.67146942564604"
"antigen","A/Albania/20/03|2003-03-14|*","-3.62194226844759","0.00642353409349887"
"antigen","A/Auckland/6/03|2003-05-16|*","3.6504333087949","1.18196168166496"
"antigen","A/Austria/77956/03|*|*","-1.65624857091125","0.119147263528284"
"antigen","A/Belgrade/1285/03|2003-02-24|*","-2.33801941687485","0.787659212536786"
"antigen","A/Dakar/19/03|2003-06-30|*","3.37904128977024","0.925410105161114"
"antigen","A/Geneva/4620/03|2003-03-26|*","2.86016001351214","-0.426510426871838"
"antigen","A/Geneva/4841/03|2003-04-02|*","-4.70766012623894","0.867435110419511"
